"date","day","month","year","n_cases","n_deaths","country","geo_id","country_code","n_population_2018","n_cases_sum","dss","rsq","K","Y0","r","max_day"
"2020-01-08",8,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-09",9,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-10",10,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-11",11,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-12",12,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-13",13,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-14",14,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-15",15,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-16",16,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-17",17,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-18",18,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-19",19,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-20",20,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-21",21,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-22",22,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-23",23,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-24",24,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-25",25,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-26",26,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-27",27,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-28",28,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-29",29,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-30",30,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-01-31",31,1,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-01",1,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-02",2,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-03",3,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-04",4,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-05",5,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-06",6,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-07",7,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-08",8,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-09",9,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-10",10,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-11",11,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-12",12,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-13",13,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-14",14,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-15",15,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-16",16,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-17",17,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-18",18,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-19",19,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-20",20,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-21",21,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-22",22,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-23",23,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-24",24,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-25",25,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-26",26,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-27",27,2,2020,0,0,"Lithuania","LT","LTU",2789533,0,NA,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-28",28,2,2020,1,0,"Lithuania","LT","LTU",2789533,1,1,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-02-29",29,2,2020,0,0,"Lithuania","LT","LTU",2789533,1,2,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-01",1,3,2020,0,0,"Lithuania","LT","LTU",2789533,1,3,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-02",2,3,2020,0,0,"Lithuania","LT","LTU",2789533,1,4,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-11",11,3,2020,2,0,"Lithuania","LT","LTU",2789533,3,13,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-12",12,3,2020,0,0,"Lithuania","LT","LTU",2789533,3,14,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-14",14,3,2020,3,0,"Lithuania","LT","LTU",2789533,6,16,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-15",15,3,2020,3,0,"Lithuania","LT","LTU",2789533,9,17,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-16",16,3,2020,5,0,"Lithuania","LT","LTU",2789533,14,18,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-17",17,3,2020,3,0,"Lithuania","LT","LTU",2789533,17,19,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-18",18,3,2020,8,0,"Lithuania","LT","LTU",2789533,25,20,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-19",19,3,2020,8,0,"Lithuania","LT","LTU",2789533,33,21,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-20",20,3,2020,15,0,"Lithuania","LT","LTU",2789533,48,22,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-21",21,3,2020,21,1,"Lithuania","LT","LTU",2789533,69,23,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-22",22,3,2020,36,0,"Lithuania","LT","LTU",2789533,105,24,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-23",23,3,2020,38,0,"Lithuania","LT","LTU",2789533,143,25,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-24",24,3,2020,36,0,"Lithuania","LT","LTU",2789533,179,26,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-25",25,3,2020,30,1,"Lithuania","LT","LTU",2789533,209,27,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-26",26,3,2020,65,2,"Lithuania","LT","LTU",2789533,274,28,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-27",27,3,2020,25,0,"Lithuania","LT","LTU",2789533,299,29,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-28",28,3,2020,59,1,"Lithuania","LT","LTU",2789533,358,30,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-29",29,3,2020,36,2,"Lithuania","LT","LTU",2789533,394,31,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-30",30,3,2020,90,0,"Lithuania","LT","LTU",2789533,484,32,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-03-31",31,3,2020,0,0,"Lithuania","LT","LTU",2789533,484,33,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-01",1,4,2020,49,0,"Lithuania","LT","LTU",2789533,533,34,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-02",2,4,2020,48,1,"Lithuania","LT","LTU",2789533,581,35,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-03",3,4,2020,68,1,"Lithuania","LT","LTU",2789533,649,36,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-04",4,4,2020,122,0,"Lithuania","LT","LTU",2789533,771,37,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-05",5,4,2020,0,0,"Lithuania","LT","LTU",2789533,771,38,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-06",6,4,2020,40,4,"Lithuania","LT","LTU",2789533,811,39,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-07",7,4,2020,32,1,"Lithuania","LT","LTU",2789533,843,40,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-08",8,4,2020,37,1,"Lithuania","LT","LTU",2789533,880,41,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-09",9,4,2020,32,0,"Lithuania","LT","LTU",2789533,912,42,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-10",10,4,2020,43,0,"Lithuania","LT","LTU",2789533,955,43,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-11",11,4,2020,44,2,"Lithuania","LT","LTU",2789533,999,44,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-12",12,4,2020,54,6,"Lithuania","LT","LTU",2789533,1053,45,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-13",13,4,2020,9,1,"Lithuania","LT","LTU",2789533,1062,46,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-14",14,4,2020,8,0,"Lithuania","LT","LTU",2789533,1070,47,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-15",15,4,2020,0,0,"Lithuania","LT","LTU",2789533,1070,48,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2020-04-16",16,4,2020,21,5,"Lithuania","LT","LTU",2789533,1091,49,0.9971638468633,1132.01533576522,0.901399219683749,0.20812368328712,49
"2019-12-31",31,12,2019,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-01",1,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-02",2,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-03",3,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-04",4,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-05",5,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-06",6,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-07",7,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-08",8,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-09",9,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-10",10,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-11",11,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-12",12,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-13",13,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-14",14,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-15",15,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-16",16,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-17",17,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-18",18,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-19",19,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-20",20,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-21",21,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-22",22,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-23",23,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-24",24,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-25",25,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-26",26,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-27",27,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-28",28,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-29",29,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-30",30,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-01-31",31,1,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-01",1,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-02",2,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-03",3,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-04",4,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-05",5,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-06",6,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-07",7,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-08",8,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-09",9,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-10",10,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-11",11,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-12",12,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-13",13,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-14",14,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-15",15,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-16",16,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-17",17,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-18",18,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-19",19,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-20",20,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-21",21,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-22",22,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-23",23,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-24",24,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-25",25,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-26",26,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-27",27,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-28",28,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-02-29",29,2,2020,0,0,"Luxembourg","LU","LUX",607728,0,NA,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-01",1,3,2020,1,0,"Luxembourg","LU","LUX",607728,1,1,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-02",2,3,2020,0,0,"Luxembourg","LU","LUX",607728,1,2,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-07",7,3,2020,2,0,"Luxembourg","LU","LUX",607728,3,7,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-09",9,3,2020,2,0,"Luxembourg","LU","LUX",607728,5,9,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-11",11,3,2020,2,0,"Luxembourg","LU","LUX",607728,7,11,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-12",12,3,2020,0,0,"Luxembourg","LU","LUX",607728,7,12,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-13",13,3,2020,19,0,"Luxembourg","LU","LUX",607728,26,13,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-14",14,3,2020,12,1,"Luxembourg","LU","LUX",607728,38,14,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-16",16,3,2020,39,0,"Luxembourg","LU","LUX",607728,77,16,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-17",17,3,2020,4,0,"Luxembourg","LU","LUX",607728,81,17,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-18",18,3,2020,59,0,"Luxembourg","LU","LUX",607728,140,18,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-19",19,3,2020,70,1,"Luxembourg","LU","LUX",607728,210,19,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-20",20,3,2020,135,2,"Luxembourg","LU","LUX",607728,345,20,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-21",21,3,2020,139,1,"Luxembourg","LU","LUX",607728,484,21,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-22",22,3,2020,186,3,"Luxembourg","LU","LUX",607728,670,22,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-23",23,3,2020,128,0,"Luxembourg","LU","LUX",607728,798,23,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-24",24,3,2020,77,0,"Luxembourg","LU","LUX",607728,875,24,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-25",25,3,2020,224,0,"Luxembourg","LU","LUX",607728,1099,25,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-26",26,3,2020,234,0,"Luxembourg","LU","LUX",607728,1333,26,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-27",27,3,2020,120,1,"Luxembourg","LU","LUX",607728,1453,27,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-28",28,3,2020,152,6,"Luxembourg","LU","LUX",607728,1605,28,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-29",29,3,2020,226,3,"Luxembourg","LU","LUX",607728,1831,29,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-30",30,3,2020,119,3,"Luxembourg","LU","LUX",607728,1950,30,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-03-31",31,3,2020,38,1,"Luxembourg","LU","LUX",607728,1988,31,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-01",1,4,2020,190,1,"Luxembourg","LU","LUX",607728,2178,32,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-02",2,4,2020,141,6,"Luxembourg","LU","LUX",607728,2319,33,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-03",3,4,2020,168,1,"Luxembourg","LU","LUX",607728,2487,34,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-04",4,4,2020,125,1,"Luxembourg","LU","LUX",607728,2612,35,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-05",5,4,2020,117,0,"Luxembourg","LU","LUX",607728,2729,36,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-06",6,4,2020,75,5,"Luxembourg","LU","LUX",607728,2804,37,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-07",7,4,2020,39,5,"Luxembourg","LU","LUX",607728,2843,38,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-08",8,4,2020,127,3,"Luxembourg","LU","LUX",607728,2970,39,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-09",9,4,2020,64,2,"Luxembourg","LU","LUX",607728,3034,40,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-10",10,4,2020,81,6,"Luxembourg","LU","LUX",607728,3115,41,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-11",11,4,2020,108,2,"Luxembourg","LU","LUX",607728,3223,42,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-12",12,4,2020,47,8,"Luxembourg","LU","LUX",607728,3270,43,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-13",13,4,2020,11,4,"Luxembourg","LU","LUX",607728,3281,44,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-14",14,4,2020,11,1,"Luxembourg","LU","LUX",607728,3292,45,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-15",15,4,2020,15,0,"Luxembourg","LU","LUX",607728,3307,46,0.993582119328972,3223.15668563481,2,0.260497086455687,47
"2020-04-16",16,4,2020,66,2,"Luxembourg","LU","LUX",607728,3373,47,0.993582119328972,3223.15668563481,2,0.260497086455687,47
